Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
fixot-brendan-MS-7C02;83038;83194;0;895789;0.019999999552965;0;0.09298499673605;0;1746121132;0;0;802804;0;0;100;4;0.043538998812437;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83551;0.029974000528455;980696;0.035000000149012;0;0.057735998183489;0;1746121133;0;0;922960;0;0;99.999991380682;7.0000006033523;0.029974000528455;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83070;0;521672;0.019999999552965;0;0.10943000018597;0;1746121132;0;0;412242;0;0;100;4;0.0050059999339283;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83361;0;437669;0.0099999997764826;0;0.10839899629354;0;1746121133;0;0;329270;0;0;100;2;0;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83334;0.04840799793601;328492;0.030000001192093;0;0.11461000144482;0;1746121133;0;0;213882;0;0;99.999993296085;6.0000004022349;0.039457999169827;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83144;0.034805998206139;737295;0.040000002831221;0;0.089443996548653;0;1746121132;0;0;647851;0;0;99.999994972064;8.0000008044698;0.014915999956429;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83113;0.0099440002813935;644020;0.019999999552965;0;0.12084800004959;0;1746121132;0;0;523172;0;0;100;4;0.016628000885248;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83501;0.0049720001406968;873055;0.019999999552965;0;0.097935996949673;0;1746121133;0;0;775119;0;0;100;4;0.0049720001406968;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83086;0.0064599998295307;596045;0.0099999997764826;0;0.089971996843815;0;1746121132;0;50;506073;0;0;50;2;0.0064599998295307;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83055;0.0078570004552603;513149;0.025000000372529;0;0.10142400115728;0;1746121132;0;0;411725;19.99999919553;0;79.999996782121;5.0000002011174;0.011261999607086;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83474;0;773133;0.030000001192093;0;0.10761599987745;0;1746121133;0;0;665517;0;0;99.999993296085;6.0000004022349;0.058538999408484;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83408;0.059794999659061;576041;0.025000000372529;0;0.11152900010347;0;1746121133;0;0;464512;0;0;99.999995977651;5.0000002011174;0.044727999716997;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83377;0;467071;0.014999999664724;0;0.10217700153589;0;1746121133;0;0;364894;0;0;100;3;0;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83284;0.024861000478268;185046;0.019999999552965;0;0.10648199915886;0;1746121133;0;0;78564;0;0;100;4;0.014917000196874;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83160;0.0049720001406968;829041;0.019999999552965;0;0.10746599733829;0;1746121132;0;0;721575;0;0;100;4;0.024608999490738;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83129;0.053514998406172;703249;0.029999999329448;0;0.097162000834942;0;1746121132;0;0;606087;0;0;100.00000335196;6;0.034005999565125;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83517;0.022722000256181;922148;0.025000000372529;0;0.11184699833393;0;1746121133;0;0;810301;0;0;99.999995977651;5.0000002011174;0.022722000256181;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83071;0;521783;0.014999999664724;0;0.10953500121832;0;1746121132;0;0;412248;0;0;100;3;0;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83424;0;572922;0.0099999997764826;0;0.054016001522541;0;1746121133;0;0;518906;0;50;50;2;0.0113589996472;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83393;0.019896000623703;518044;0.014999999664724;0;0.079492002725601;0;1746121133;0;0;438552;0;0;100;3;0.019896000623703;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83300;0.0049720001406968;193872;0.0099999997764826;0;0.086797997355461;0;1746121133;0;0;107074;0;0;100;2;0.0049720001406968;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83269;0.024865999817848;106478;0.035000000149012;0;0.08186399936676;0;1746121133;0;14.285713054383;24614;0;0;85.714278326298;7.0000006033523;0.024865999817848;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83366;0;461874;0.0099999997764826;0;0.10273099690676;0;1746121133;0;0;359143;0;0;100;2;0.0062310001812875;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83176;0.0050160000100732;820557;0.0099999997764826;0;0.075364999473095;0;1746121132;0;0;745192;0;0;100;2;0.0050160000100732;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83533;0.019889000803232;3069;0.035000000149012;0;0.12921699881554;0;1746121134;0;0;873852;0;0;99.999991380682;7.0000006033523;0.02509400062263;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83211;0.029734998941422;943133;0.030000001192093;0;0.11134400218725;0;1746121132;0;0;831789;0;0;99.999993296085;6.0000004022349;0.011164999566972;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83087;0;596187;0.014999999664724;0;0.090085998177528;0;1746121132;0;0;506101;0;0;100;3;0;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83475;0;773077;0.0099999997764826;0;0.1075339987874;0;1746121133;0;0;665543;0;0;100;2;0;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83409;0;576041;0.014999999664724;0;0.11150600016117;0;1746121133;0;0;464535;0;0;100;3;0;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83285;0.034258998930454;185140;0.040000002831221;0;0.10654799640179;0;1746121133;0;0;78592;0;0;99.999992458096;8.0000008044698;0.034258998930454;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83382;0.0049720001406968;437635;0.0099999997764826;0;0.070591002702713;0;1746121133;0;0;367044;0;0;100;2;0.0049720001406968;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83192;0.024862999096513;895908;0.019999999552965;0;0.093138001859188;0;1746121132;0;0;802770;0;0;100;4;0.024862999096513;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83258;0.05944100022316;105589;0.030000001192093;0;0.11570800095797;0;1746121133;0;16.666665549348;989881;0;0;83.333327746738;6.0000004022349;0.024105999618769;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83068;0.013828000053763;517755;0.019999999552965;0;0.10556299984455;0;1746121132;0;0;412192;0;0;100;4;0.036143999546766;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83103;0.0050030001439154;605635;0.030000001192093;0;0.087105996906757;0;1746121132;0;0;518529;0;0;99.999993296085;6.0000004022349;0.010138999670744;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83522;0.020364999771118;909309;0.030000001192093;0;0.069173999130726;0;1746121133;0;0;840135;16.666665549348;0;83.333327746738;6.0000004022349;0.020364999771118;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83491;0.019946999847889;839367;0.019999999552965;0;0.097990997135639;0;1746121133;0;0;741376;0;0;100;4;0.019946999847889;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83398;0.037591002881527;518072;0.025000000372529;0;0.07940299808979;0;1746121133;0;0;438669;0;19.99999919553;79.999996782121;5.0000002011174;0.019889000803232;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83208;0;920055;0.019999999552965;0;0.09867300093174;0;1746121132;0;0;821382;25;0;75;4;0;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83565;0.016922000795603;14413;0.035000000149012;0;0.064547002315521;0;1746121134;0;0;949866;0;0;99.999991380682;7.0000006033523;0.016922000795603;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83243;0.056561999022961;36880;0.025000000372529;0;0.097813002765179;0;1746121133;0;0;939067;0;0;99.999995977651;5.0000002011174;0.051585000008345;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83053;0.074137002229691;298058;0.3050000667572;0;1.8869850635529;0;1746121134;0;3.2786876489917;411073;1.6393438244959;1.6393438244959;93.442613162494;61.000016290513;0.19402199983597;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83150;0;801900;0.014999999664724;0;0.12964999675751;0;1746121132;0;0;672250;0;0;100;3;0;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83119;0.014917000196874;650687;0.019999999552965;0;0.053619999438524;0;1746121132;0;0;597067;0;0;100;4;0.014917000196874;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83538;0.070704996585846;981971;0.030000001192093;0;0.10803599655628;0;1746121133;0;0;873935;0;0;99.999996648043;6.0000004022349;0.05468599870801;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83441;0.0099729998037219;665281;0.014999999664724;0;0.091856002807617;0;1746121133;0;0;573425;0;33.333333333333;66.666666666667;3;0.0099729998037219;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83348;0;364172;0.014999999664724;0;0.073656998574734;0;1746121133;0;0;290515;0;0;100;3;0.016431000083685;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83414;0.021810999140143;561039;0.035000000149012;0;0.092249996960163;0;1746121133;0;0;468789;0;14.285713054383;85.714278326298;7.0000006033523;0.021810999140143;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83383;0.024645000696182;438694;0.019999999552965;0;0.071611002087593;0;1746121133;0;0;367083;0;0;100;4;0.024645000696182;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83224;0.0099520003423095;948066;0.0099999997764826;0;0.055238999426365;0;1746121132;0;0;892827;0;0;100;2;0.0099520003423095;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83290;0.031656999140978;180169;0.025000000372529;0;0.083991996943951;0;1746121133;0;0;96177;0;0;99.999995977651;5.0000002011174;0.026654999703169;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83259;0.029078001156449;104151;0.019999999552965;0;0.11424899846315;0;1746121133;0;0;989902;0;0;100;4;0.068920001387596;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83166;0.009978000074625;821481;0.019999999552965;0;0.088669002056122;0;1746121132;0;0;732812;0;0;100;4;0.009978000074625;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83457;0.036278001964092;739054;0.025000000372529;0;0.098384000360966;0;1746121133;0;0;640670;0;0;99.999995977651;5.0000002011174;0.026334000751376;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83554;0.014930999837816;980577;0.019999999552965;0;0.057537000626326;0;1746121133;0;0;923040;0;0;100;4;0.014930999837816;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83333;0.022353999316692;328542;0.025000000372529;0;0.11467900127172;0;1746121133;0;0;213863;0;0;99.999995977651;5.0000002011174;0.022353999316692;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83240;0.0049879997968674;8258;0.030000001192093;0;0.088266000151634;0;1746121133;0;0;919992;0;0;99.999993296085;6.0000004022349;0.022833999246359;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83306;0.023713998496532;215040;0.014999999664724;0;0.091595999896526;0;1746121133;0;0;123444;0;0;100;3;0.01600999943912;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83116;0.0050019999034703;651584;0.019999999552965;0;0.054607000201941;0;1746121132;0;0;596977;0;0;100;4;0.0050019999034703;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83085;0.0050570000894368;596095;0.019999999552965;0;0.090040996670723;0;1746121132;0;0;506054;0;0;100;4;0.0050570000894368;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83151;0.0099440002813935;801991;0.0099999997764826;0;0.129719004035;0;1746121132;0;0;672272;0;0;100;2;0.0099440002813935;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83539;0.049726001918316;982055;0.030000001192093;0;0.10808899998665;0;1746121133;0;0;873966;0;0;99.999993296085;6.0000004022349;0.029833000153303;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83225;0.011044999584556;948192;0.019999999552965;0;0.055335998535156;0;1746121132;0;0;892856;0;0;100;4;0.011044999584556;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83322;0.034198999404907;262044;0.035000000149012;0;0.068285003304482;0;1746121133;0;0;193759;0;0;100;7.0000006033523;0.034198999404907;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83291;0.0049720001406968;209054;0.030000001192093;0;0.10275600105524;0;1746121133;0;0;106298;0;0;99.999993296085;6.0000004022349;0.012353000231087;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83074;0.0078649995848536;520886;0.025000000372529;0;0.10783399641514;0;1746121132;0;0;413052;0;0;99.999995977651;5.0000002011174;0.019592000171542;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83396;0.0099440002813935;518120;0.025000000372529;0;0.079498998820782;0;1746121133;0;0;438621;0;0;99.999995977651;5.0000002011174;0.0099440002813935;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83365;0.0099449995905161;437554;0.014999999664724;0;0.10819999873638;0;1746121133;0;0;329354;0;0;100;3;0.0099449995905161;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83272;0.01868199929595;118093;0.025000000372529;0;0.089187003672123;0;1746121133;0;0;28906;0;0;99.999995977651;5.0000002011174;0.01868199929595;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83241;0.046624001115561;36968;0.019999999552965;0;0.099195003509521;0;1746121133;0;0;937773;0;0;100;4;0.03668000176549;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83338;0.016060000285506;291459;0.019999999552965;0;0.075539998710155;0;1746121133;0;0;215919;0;0;100;4;0.010236999951303;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83117;0.014972000382841;650738;0.019999999552965;0;0.053734000772238;0;1746121132;0;0;597004;0;25;75;4;0.014972000382841;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83505;0.039777003228664;873126;0.030000001192093;0;0.09791000187397;0;1746121133;0;0;775216;0;0;99.999993296085;6.0000004022349;0.019889000803232;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83090;0.064094997942448;600865;0.030000001192093;0;0.088169999420643;0;1746121132;0;0;512695;0;0;99.999993296085;6.0000004022349;0.03872299939394;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83059;0.046144999563694;511979;0.030000001192093;0;0.10013800114393;0;1746121132;0;0;411841;0;16.666665549348;83.333327746738;6.0000004022349;0.041117999702692;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83412;0.024868998676538;561137;0.014999999664724;0;0.09239000082016;0;1746121133;0;0;468747;0;0;100;3;0.014915999956429;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83381;0.0099449995905161;468069;0.03999999910593;0;0.10308499634266;0;1746121133;0;0;364984;0;0;100.00000251397;8;0.0099449995905161;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83447;0.0049720001406968;697133;0.014999999664724;0;0.11583100259304;0;1746121133;0;0;581302;0;0;100;3;0.03370900079608;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83288;0.011563000269234;180222;0.019999999552965;0;0.084095999598503;0;1746121133;0;0;96126;0;0;100;4;0.011563000269234;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83354;0.019889000803232;391078;0.019999999552965;0;0.099624998867512;0;1746121133;0;0;291453;0;0;100;4;0.019889000803232;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83164;0.03023299947381;831055;0.025000000372529;0;0.10940200090408;0;1746121132;0;0;721653;0;0;99.999995977651;5.0000002011174;0.015261000022292;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83133;0;744844;0.019999999552965;0;0.10617399960756;0;1746121132;0;0;638670;0;0;100;4;0;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83552;0.005107999779284;980545;0.0099999997764826;0;0.057567000389099;0;1746121133;0;0;922978;0;0;100;2;0.005107999779284;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83521;0;908500;0.0099999997764826;0;0.068383999168873;0;1746121133;0;0;840116;0;0;100;2;0.040066000074148;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83106;0.01399299968034;643049;0.025000000372529;0;0.12060000002384;0;1746121132;0;0;522449;0;0;99.999995977651;5.0000002011174;0.01399299968034;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83075;0.0049970000982285;518582;0.025000000372529;0;0.10552799701691;0;1746121132;0;0;413054;0;0;99.999995977651;5.0000002011174;0.053771000355482;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83494;0;839228;0.014999999664724;0;0.097672000527382;0;1746121133;0;0;741556;0;0;100;3;0;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83428;0.0049789999611676;642090;0.014999999664724;0;0.11427500098944;0;1746121133;0;0;527815;0;0;100;3;0.0077590001747012;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83397;0.014995000325143;518045;0.019999999552965;0;0.07940000295639;0;1746121133;0;0;438645;0;0;100;4;0.014995000325143;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83304;0.046713002026081;210058;0.025000000372529;0;0.092040002346039;0;1746121133;0;0;118018;0;0;99.999995977651;5.0000002011174;0.019891999661922;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83273;0.033479999750853;117627;0.030000001192093;0;0.088693000376225;0;1746121133;0;0;28934;0;16.666665549348;83.333327746738;6.0000004022349;0.013578999787569;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83339;0.020390000194311;292125;0.035000000149012;0;0.076182000339031;0;1746121133;0;0;215943;0;0;99.999991380682;7.0000006033523;0.018968999385834;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83149;0.042898997664452;732908;0.030000001192093;0;0.081340000033379;0;1746121132;0;0;651568;0;0;99.999993296085;6.0000004022349;0.022655999287963;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83246;0.038922000676394;78112;0.040000002831221;0;0.13417400419712;0;1746121133;0;0;943938;0;12.499998743016;87.499991201113;8.0000008044698;0.023011000826955;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83056;0;511826;0.0099999997764826;0;0.10006400197744;0;1746121132;0;0;411762;0;0;100;2;0;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83510;0.026693001389503;873051;0.040000002831221;0;0.094870999455452;0;1746121133;0;12.499998743016;778180;0;0;87.499991201113;8.0000008044698;0.018512999638915;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83444;0.053890999406576;664696;0.035000000149012;0;0.09120599925518;0;1746121133;0;0;573490;0;0;99.999994253788;7.0000006033523;0.032784998416901;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83413;0.0099480003118515;561037;0.025000000372529;0;0.092262998223305;0;1746121133;0;0;468774;0;0;99.999995977651;5.0000002011174;0.0099480003118515;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83320;0.0049720001406968;290129;0.0099999997764826;0;0.10475800186396;0;1746121133;0;0;185371;0;0;100;2;0.0049720001406968;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83289;0.0099790003150702;185204;0.019999999552965;0;0.089059002697468;0;1746121133;0;0;96145;0;0;100;4;0.0099790003150702;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83355;0;389188;0.0099999997764826;0;0.097709998488426;0;1746121133;0;0;291478;0;0;100;2;0;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83165;0.04975900053978;821024;0.035000000149012;0;0.08822800219059;0;1746121132;0;0;732796;0;0;99.999991380682;7.0000006033523;0.04975900053978;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83262;0.052873000502586;96045;0.025000000372529;0;0.084246002137661;0;1746121133;0;0;11799;0;0;99.999995977651;5.0000002011174;0.044814001768827;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83231;0.0049720001406968;28045;0.014999999664724;0;0.11027000099421;0;1746121133;0;0;917775;0;0;100;3;0.0049720001406968;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83138;0.0058760000392795;721684;0.019999999552965;0;0.077751003205776;0;1746121132;0;25;643933;0;0;75;4;0.0058760000392795;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83429;0.062216997146606;642040;0.045000001788139;0;0.11420799791813;0;1746121133;0;0;527832;0;11.111109869646;88.888878957164;9.0000010055872;0.021090999245644;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83336;0.0049729999154806;291581;0.019999999552965;0;0.075712002813816;0;1746121133;0;0;215869;0;0;100;4;0.020068999379873;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83305;0.030512001365423;210025;0.019999999552965;0;0.091976001858711;0;1746121133;0;0;118049;0;0;100;4;0.017679000273347;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83371;0;443865;0.0099999997764826;0;0.081381000578403;0;1746121133;0;0;362484;0;0;100;2;0;0;1746121133;0;0;
fixot-brendan-MS-7C02;83038;83212;0.019921999424696;943061;0.025000000372529;0;0.11125200241804;0;1746121132;0;0;831809;19.99999919553;0;79.999996782121;5.0000002011174;0.019921999424696;0;1746121132;0;0;
fixot-brendan-MS-7C02;83038;83278;0.033564999699593;123075;0.019999999552965;0;0.085735999047756;0;1746121133;0;0;37339;0;0;100;4;0.022981999441981;0;1746121133;0;0;
