Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
fixot-brendan-MS-7C02;6283;6952;0.020003000274301;201380;0.024999998509884;0;0.068539999425411;0;1745708858;0;0;132840;0;39.999998399832;59.999997599748;5.000000200021;0.020003000274301;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;7032;0.020003000274301;650713;0.024999998509884;0;0.026192000135779;0;1745708858;0;0;624521;0;0;99.99999599958;5.000000200021;0.020003000274301;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;6422;0.029996000230312;220165;0.035000000149012;0;0.037285000085831;0;1745708854;0;0;182880;14.285713061096;0;85.714278366576;7.000000600063;0.029996000230312;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6614;0.045223999768496;861581;0.050000000745058;0;0.053272999823093;0;1745708855;0;0;808308;0;0;99.999987998741;10.000001200126;0.045223999768496;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6375;0.069992996752262;791808;0.10499997437;4.7619054422484;0.11186599731445;0;1745708853;0;0;679942;0;0;95.238111702411;20.999996999685;0.069992996752262;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6566;0.060116000473499;412894;0.064999997615814;0;0.076636999845505;0;1745708855;0;0;336257;0;0;99.999993845508;13.000001000105;0.060116000473499;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6487;0.019997000694275;709416;0.024999998509884;0;0.032752998173237;0;1745708854;0;0;676663;0;0;99.99999599958;5.000000200021;0.019997000694275;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6937;0.019997999072075;87433;0.024999998509884;19.999999199916;0.029106000438333;0;1745708858;0;0;58327;0;0;79.999996799664;5.000000200021;0.019997999072075;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;6423;0.075055003166199;266467;0.079999998211861;0;0.083545997738838;0;1745708854;0;0;182921;0;0;99.999989998951;16.000001600168;0.075055003166199;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6746;0.029997000470757;863505;0.035000000149012;0;0.041195001453161;0;1745708856;0;0;822310;0;0;85.714278366576;7.000000600063;0.029997000470757;0;1745708856;0;14.285713061096;
fixot-brendan-MS-7C02;6283;6985;0.020027000457048;370669;0.024999998509884;0;0.028739999979734;0;1745708858;0;0;341929;0;0;99.99999599958;5.000000200021;0.020027000457048;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;6631;0.035004001110792;46386;0.054999999701977;9.0909079337629;0.065095998346806;0;1745708856;0;0;981290;0;0;90.909079337629;11.000001400147;0.035004001110792;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6392;0.084991000592709;940710;0.089999996125698;0;0.091407999396324;0;1745708853;0;0;849302;0;0;99.999998888772;18.000000400042;0.084991000592709;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6858;0.03506800159812;569943;0.045000001788139;0;0.048342000693083;0;1745708857;0;0;521601;0;0;99.999988887723;9.000001000105;0.03506800159812;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6970;0.019997999072075;282603;0.024999998509884;0;0.025824999436736;0;1745708858;0;0;256778;0;0;99.99999599958;5.000000200021;0.019997999072075;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;6488;0.069992996752262;759293;0.074999988079071;0;0.082594998180866;0;1745708854;0;0;676698;0;0;100.00000933431;14.999998999895;0.069992996752262;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6632;0.08500000089407;77501;0.084999985992908;5.8823531488107;0.096180997788906;0;1745708856;0;0;981320;0;0;94.117650380972;16.999999399937;0.08500000089407;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6393;0.10499399900436;960198;0.10999998450279;0;0.1108639985323;0;1745708853;0;0;849334;0;0;100.00000181837;21.999999599958;0.10499399900436;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6668;0.04534399881959;323778;0.050000000745058;0;0.055668000131845;0;1745708856;0;0;268110;0;0;89.999989198867;10.000001200126;0.04534399881959;0;1745708856;0;9.9999987998741;
fixot-brendan-MS-7C02;6283;6764;0.029997000470757;3068;0.035000000149012;0;0.042840998619795;0;1745708857;0;0;960227;0;0;85.714278366576;7.000000600063;0.029997000470757;0;1745708856;0;14.285713061096;
fixot-brendan-MS-7C02;6283;6457;0.069998003542423;441710;0.079999998211861;0;0.08653499931097;0;1745708854;0;0;355175;0;0;99.999989998951;16.000001600168;0.069998003542423;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6601;0.074992001056671;752873;0.079999998211861;6.2499993749344;0.081584997475147;0;1745708855;0;0;671288;0;0;93.749990624016;16.000001600168;0.074992001056671;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6649;0.019997000694275;162586;0.024999998509884;0;0.029312999919057;0;1745708856;0;0;133273;0;0;99.99999599958;5.000000200021;0.019997000694275;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6908;0.029996000230312;897124;0.045000001788139;0;0.05672299861908;0;1745708857;0;0;840401;0;0;99.999988887723;9.000001000105;0.029996000230312;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6876;0.03999499976635;684927;0.045000001788139;11.111109876414;0.047169998288155;0;1745708857;0;0;637757;0;0;88.88887901131;9.000001000105;0.03999499976635;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6685;0.019997999072075;439608;0.024999998509884;0;0.035447999835014;0;1745708856;0;0;404160;0;0;99.99999599958;5.000000200021;0.019997999072075;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6410;0.079998001456261;109460;0.084999993443489;0;0.089280001819134;0;1745708854;0;0;20180;0;0;99.99999411703;17.000001000105;0.079998001456261;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6458;0.093509003520012;460976;0.099999986588955;0;0.10577200353146;0;1745708854;0;0;355204;0;0;100.00000400042;19.999999199916;0.093509003520012;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6602;0.040817998349667;751662;0.070000000298023;0;0.080324999988079;0;1745708855;0;0;671337;0;0;99.999991427672;14.000001200126;0.040817998349667;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6650;0.034995999187231;181614;0.03999999538064;0;0.048308998346329;0;1745708856;0;0;133305;0;0;100;8;0.034995999187231;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6283;0.71028798818588;468829;2.3949954509735;1.8789178712824;6.3785548210144;0.20876863380555;1745708859;0.62630590141665;0;90274;0.20876863380555;0;96.868651890153;478.99915891169;0.14243899285793;0.20876863380555;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6475;0.084991000592709;619811;0.089999981224537;0;0.10040900111198;0;1745708854;0;0;519402;0;0;100.00001111228;17.999998799874;0.084991000592709;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6957;0.014998000115156;180111;0.024999998509884;0;0.031628001481295;0;1745708858;0;0;148483;0;0;99.99999599958;5.000000200021;0.014998000115156;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;6686;0.029996000230312;445294;0.035000000149012;0;0.04110100120306;0;1745708856;0;0;404193;0;0;99.999991427672;7.000000600063;0.029996000230312;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6925;0.019997000694275;991593;0.029999999329448;0;0.033472001552582;0;1745708857;0;0;958121;0;0;99.999993332634;6.000000400042;0.019997000694275;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6411;0.070000000298023;128662;0.099999986588955;10.000000400042;0.10844799876213;0;1745708854;0;0;20214;5.000000200021;0;85.000003400357;19.999999199916;0.070000000298023;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6619;0.065003000199795;883528;0.072725996375084;6.666666399972;0.072725996375084;0;1745708855;0;0;810802;0;0;93.333329599608;15.000000600063;0.065003000199795;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6894;0.029997000470757;785012;0.03999999910593;0;0.042964998632669;0;1745708857;0;0;742047;0;0;99.999989998951;8.000000800084;0.029997000470757;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6332;0.034995999187231;375276;0.03999999910593;0;0.041655998677015;0;1745708853;0;0;333620;0;0;99.999989998951;8.000000800084;0.034995999187231;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6476;0.078180998563766;608027;0.084999985992908;0;0.088601000607014;0;1745708854;0;0;519426;5.8823531488107;0;94.117650380972;16.999999399937;0.078180998563766;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6958;0.045001000165939;201274;0.050000000745058;0;0.052772000432014;0;1745708858;0;0;148502;0;0;99.999987998741;10.000001200126;0.045001000165939;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;6508;0.060338001698256;953283;0.099999979138374;0;0.10634700208902;0;1745708854;0;0;846936;0;0;100.00001300137;19.999997599748;0.060338001698256;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6524;0.060010001063347;92270;0.070000000298023;0;0.085729002952576;0;1745708855;0;0;6541;0;0;92.857134897124;14.000001200126;0.060010001063347;0;1745708855;0;7.142856530548;
fixot-brendan-MS-7C02;6283;6428;0.074992001056671;277011;0.079999998211861;0;0.088806003332138;0;1745708854;0;0;188205;0;0;99.999989998951;16.000001600168;0.074992001056671;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6620;0.074992001056671;900804;0.084999993443489;0;0.089974999427795;0;1745708855;0;0;810829;0;0;99.999997646812;17.000001000105;0.074992001056671;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6815;0.044994998723269;360782;0.049999997019768;0;0.052014000713825;0;1745708857;0;0;308768;0;0;99.99999599958;10.000000400042;0.044994998723269;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6799;0.040056001394987;248384;0.045000001788139;0;0.045972000807524;0;1745708857;0;0;202412;0;0;99.999988887723;9.000001000105;0.040056001394987;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6301;0.081065997481346;258596;0.084999993443489;0;0.095540001988411;0;1745708853;0;0;163056;5.8823525951194;0;94.11764152191;17.000001000105;0.081065997481346;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6333;0.07999499887228;423654;0.084999993443489;5.8823525951194;0.089991003274918;0;1745708853;0;0;333663;0;0;94.11764152191;17.000001000105;0.07999499887228;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6704;0.034995999187231;584786;0.03999999910593;0;0.042904000729322;0;1745708856;0;0;541882;0;0;99.999989998951;8.000000800084;0.034995999187231;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6493;0.067006997764111;762024;0.074999995529652;0;0.082723997533321;0;1745708854;0;0;679300;0;0;99.99999599958;15.000000600063;0.067006997764111;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6656;0.060001999139786;212098;0.070000000298023;0;0.075271002948284;0;1745708856;0;0;136827;0;0;99.999991427672;14.000001200126;0.060001999139786;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6429;0.069992996752262;297600;0.099999986588955;0;0.10936299711466;0;1745708854;0;0;188237;0;0;100.00000500053;19.999999199916;0.069992996752262;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6350;0.029997000470757;540606;0.035000000149012;14.285713061096;0.038665998727083;0;1745708853;0;0;501940;0;0;85.714278366576;7.000000600063;0.029997000470757;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6816;0.034995999187231;359373;0.03999999910593;0;0.050567999482155;0;1745708857;0;0;308805;0;0;99.999989998951;8.000000800084;0.034995999187231;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6800;0.044994998723269;255874;0.050000000745058;0;0.053422000259161;0;1745708857;0;0;202452;0;0;99.999987998741;10.000001200126;0.044994998723269;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6541;0.015026999637485;196438;0.024999998509884;0;0.02848800085485;0;1745708855;0;0;167950;0;0;99.99999599958;5.000000200021;0.015026999637485;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6302;0.080000996589661;276899;0.10499998927116;0;0.11380200088024;0;1745708853;0;0;163097;0;0;99.999999047519;21.000000200021;0.080000996589661;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;7135;0.020005999132991;403083;0.024999998509884;0;0.02568400092423;0;1745708859;0;0;377399;0;39.999998399832;59.999997599748;5.000000200021;0.020005999132991;0;1745708859;0;0;
fixot-brendan-MS-7C02;6283;6944;0.019997999072075;88516;0.024999998509884;0;0.027296999469399;0;1745708858;0;0;61219;0;0;99.99999599958;5.000000200021;0.019997999072075;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;6673;0.055001001805067;350139;0.074999995529652;0;0.077460996806622;0;1745708856;0;0;272678;0;0;99.99999599958;15.000000600063;0.055001001805067;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6560;0.085038997232914;431297;0.089999981224537;0;0.097593002021313;0;1745708855;0;0;333704;0;0;100.00000666737;17.999998799874;0.085038997232914;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6506;0.050714999437332;937454;0.074999995529652;0;0.090751998126507;0;1745708854;0;0;846702;0;0;99.999994666107;15.000000600063;0.050714999437332;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6757;0.049993999302387;20551;0.054999999701977;0;0.062665998935699;0;1745708857;0;0;957885;0;0;90.909082974374;11.000001400147;0.049993999302387;0;1745708856;0;9.0909079337629;
fixot-brendan-MS-7C02;6283;6794;0.030314000323415;235722;0.035000000149012;0;0.039859000593424;0;1745708857;0;0;195863;0;0;99.999991427672;7.000000600063;0.030314000323415;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6351;0.079966001212597;593295;0.084999993443489;0;0.091326996684074;0;1745708853;0;0;501968;0;0;99.99999411703;17.000001000105;0.079966001212597;0;1745708853;0;0;
fixot-brendan-MS-7C02;6283;6523;0.024996999651194;37258;0.029999999329448;0;0.030743999406695;0;1745708855;0;0;6514;0;0;99.999993332634;6.000000400042;0.024996999651194;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6638;0.049993999302387;46102;0.060000002384186;0;0.062433000653982;0;1745708856;0;8.3333322221057;983669;0;0;91.666654443163;12.000001600168;0.049993999302387;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6776;0.059992998838425;141422;0.065000005066395;0;0.065994001924992;0;1745708857;0;0;75428;0;0;99.999986152394;13.000001800189;0.059992998838425;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6542;0.03999599814415;244072;0.064999997615814;0;0.076093003153801;0;1745708855;0;0;167979;0;0;99.999992306885;13.000001000105;0.03999599814415;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6548;0.089991003274918;269026;0.094999991357327;0;0.098353996872902;0;1745708855;0;5.2631579501443;170672;0;0;94.736843102598;18.999999799979;0.089991003274918;0;1745708855;0;0;
fixot-brendan-MS-7C02;6283;6839;0.034681998193264;463307;0.03999999910593;0;0.043207999318838;0;1745708857;0;0;420099;12.499998749869;0;87.499991249082;8.000000800084;0.034681998193264;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6494;0.064993001520634;781105;0.089999981224537;0;0.1017749980092;0;1745708854;0;0;679330;0;0;100.00001000105;17.999998799874;0.064993001520634;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6775;0.035052999854088;127386;0.045000001788139;0;0.051987998187542;0;1745708857;0;0;75398;0;0;99.999988887723;9.000001000105;0.035052999854088;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6926;0.034997001290321;4891;0.03999999910593;0;0.046746000647545;0;1745708858;0;0;958145;0;0;99.999989998951;8.000000800084;0.034997001290321;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6674;0.064992003142834;349740;0.070000000298023;7.142856530548;0.077027998864651;0;1745708856;0;0;272712;0;0;92.857136325845;14.000001200126;0.064992003142834;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6974;0.020010000094771;289532;0.024999998509884;0;0.032237000763416;0;1745708858;0;0;257295;0;0;99.99999599958;5.000000200021;0.020010000094771;0;1745708858;0;0;
fixot-brendan-MS-7C02;6283;6577;0.020002000033855;518714;0.024999998509884;0;0.029942000284791;0;1745708855;0;0;488772;0;0;79.999996799664;5.000000200021;0.020002000033855;0;1745708855;0;19.999999199916;
fixot-brendan-MS-7C02;6283;6822;0.030665000900626;351349;0.035000000149012;0;0.040357999503613;0;1745708857;0;0;310991;0;0;99.999991427672;7.000000600063;0.030665000900626;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6782;0.019997999072075;113952;0.024999998509884;0;0.033677000552416;0;1745708857;0;0;80275;0;0;99.99999599958;5.000000200021;0.019997999072075;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6722;0.044994998723269;735025;0.054999999701977;0;0.058720000088215;0;1745708856;0;0;676305;0;0;99.999987271392;11.000001400147;0.044994998723269;0;1745708856;0;0;
fixot-brendan-MS-7C02;6283;6834;0.034995999187231;462530;0.03999999910593;0;0.044078998267651;0;1745708857;0;0;418451;0;0;99.999989998951;8.000000800084;0.034995999187231;0;1745708857;0;0;
fixot-brendan-MS-7C02;6283;6507;0.067804999649525;932873;0.074999995529652;0;0.085972003638744;0;1745708854;0;0;846901;0;0;99.99999599958;15.000000600063;0.067804999649525;0;1745708854;0;0;
fixot-brendan-MS-7C02;6283;6368;0.030012000352144;712317;0.035000000149012;14.285713061096;0.036476999521255;0;1745708853;0;0;675840;0;0;85.714278366576;7.000000600063;0.030012000352144;0;1745708853;0;0;
